id_contrato,nit_entidad,entidad,departamento,ciudad,orden,tipo_contrato,modalidad,estado,unspsc,fecha_firma,anio,periodo_gobierno,descripcion,dir_ejecucion,urlproceso,valor,valor_plausible,valor_pagado,valor_pend_ejecucion,valor_anticipo,precio_base,rec_regalias,rec_sgp,rec_propios_terr,n_oferentes_unicos,n_invitados,dias_ventana,dias_originales,dias_adicionados,proveedor,ordenador,supervisor,doc_proveedor,doc_ordenador,doc_supervisor,doc_replegal,cuenta_key,puntos_crudos,score,n_banderas_fuertes,es_atipico,f_cuenta_compartida,f_ordenador_es_supervisor,f_sobrepago,f_anticipo_no_declarado,f_anticipo_al_tope,f_fraccionamiento,f_proponente_unico,f_obra_directa,f_ratio_calcado,f_invitacion_vacia,f_replegal_multiempresa,f_ordenador_concentrado,f_al_tope_minima,f_ventana_corta,f_supervisor_sobrecargado,f_ordenador_itinerante,f_prorroga_mayor,f_cierre_de_periodo,f_datos_faltantes,f_sin_proceso,f_valor_implausible,f_cuenta_consorcios,ev_share_top1_ordenador,ev_hhi_ordenador,ev_contratos_supervisor,ev_entidades_ordenador,ev_proveedores_por_cuenta,ev_tipo_red_cuenta,ev_empresas_por_replegal,ev_hermanos_30d,ev_ventana_mediana_modalidad,ev_tope_minima_entidad,ev_tasa_autosupervision_entidad
CO1.PCCNTR.4000109,800103913,E.S.E. HOSPITAL SAN RAFAEL,CUNDINAMARCA,SOACHA,TERRITORIAL,INTERVENTORIA,CONCURSO DE MERITOS,EN EJECUCION,81101500,2023-01-11,2023,2020-2023,INTERVENTORIA TECNICA ADMINISTRATIVA Y FINANCIERA AL CONTRATO DE OBRA,KM 8 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000109&isFromPublicArea=True'},8753344221,8753344221,9565548887,0,0,7971081575,1,1,1,7,2,28,240,150,JUNTA DE ACCION COMUNAL VEREDA LA ESPERANZA,SANDRA PATRICIA MOSQUERA RENTERIA,SANDRA PATRICIA MOSQUERA RENTERIA,800556677,33301292,10700323,17345136,CTA-BAN-0044517,3.0,0.075,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0.425,9,1,1,comunitaria,1,0,15,111000000,0.186
CO1.PCCNTR.4000110,800103913,E.S.E. HOSPITAL SAN RAFAEL,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,LICITACION PUBLICA,LIQUIDADO,72151500,2019-06-04,2019,2016-2019,CONSTRUCCION DE PLACA HUELLA EN ZONA RURAL DEL MUNICIPIO,KM 18 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000110&isFromPublicArea=True'},8349310906,8349310906,3813515377,2493481948,4174655453,6189614854,0,1,1,3,8,12,60,0,UNION TEMPORAL PROGRESO 2024,GLORIA ESPERANZA NINO ARAUJO,LUZ MARINA CARDENAS OSPINA,900990011,86901410,80798613,78989798,CTA-BAN-0012004,3.0,0.075,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.902,0.935,182,1,1,comunitaria,1,0,24,111000000,0.192
CO1.PCCNTR.4000111,892000501,ALCALDIA MUNICIPAL DE PUERTO GAITAN,CUNDINAMARCA,SOACHA,TERRITORIAL,CONCESION,SELECCION ABREVIADA,TERMINADO,72151500,2024-11-16,2024,2024-2027,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 12 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000111&isFromPublicArea=True'},57789936564,57789936564,27338047602,20319888134,0,48040700833,0,1,0,1,9,3,180,0,INTERVENTORIAS TECNICAS ANDINAS S.A.,DIANA CAROLINA ZAPATA TORO,WILSON ALBERTO GUERRERO PAZ,860334455,77950310,82536540,60372805,CTA-BAN-0077310,5.0,0.125,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.873,0.699,6,1,3,empresas_independientes,1,0,12,111000000,0.377
CO1.PCCNTR.4000112,899999063,SERVICIO NACIONAL DE APRENDIZAJE - SENA,CUNDINAMARCA,SOACHA,NACIONAL,INTERVENTORIA,LICITACION PUBLICA,TERMINADO,72151500,2017-12-01,2017,2016-2019,MANTENIMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. SANTO TOMAS,KM 6 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000112&isFromPublicArea=True'},6000000000000000000,35320420,16302487,10929393,0,33638496,0,1,0,7,7,23,120,60,CONSTRUCTORA VIBORAL S.A.S.,DIANA CAROLINA ZAPATA TORO,OSCAR IVAN BETANCUR GIRALDO,901667788,24907086,87140278,73333147,CTA-BAN-0077310,4.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.554,0.939,10,1,2,consorcios,11,0,24,111000000,0.222
CO1.PCCNTR.4000113,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CUNDINAMARCA,SOACHA,NACIONAL,INTERVENTORIA,SELECCION ABREVIADA,TERMINADO,81101500,2024-06-11,2024,2024-2027,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 22 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000113&isFromPublicArea=True'},10753185223,10753185223,6850948957,5991477375,0,11000820225,1,1,0,4,7,3,120,60,MYG LINARES S.A.S.,LUZ MARINA CARDENAS OSPINA,ALVARO JOSE PENALOZA SIERRA,900412345,69434329,58045500,81060277,CTA-BAN-0044517,7.0,0.175,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.884,0.384,4,5,5,empresas_independientes,7,0,12,111000000,0.108
CO1.PCCNTR.4000114,890801150,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO E.S.P.,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,CONTRATACION DIRECTA,TERMINADO,72151500,2021-07-06,2021,2020-2023,OPTIMIZACION DEL SISTEMA DE ACUEDUCTO Y ALCANTARILLADO,KM 39 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000114&isFromPublicArea=True'},6000000000000000000,374304124,255083304,169785347,0,356480119,0,1,1,5,9,15,120,60,UNION TEMPORAL PROGRESO 2024,OSCAR IVAN BETANCUR GIRALDO,JAIRO ANTONIO MENDOZA PALACIOS,900990011,46418209,48808810,13682902,CTA-BAN-0077310,9.0,0.225,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.961,0.924,8,1,5,empresas_independientes,1,6,1,111000000,0.246
CO1.PCCNTR.4000115,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CUNDINAMARCA,SOACHA,NACIONAL,INTERVENTORIA,CONCURSO DE MERITOS,LIQUIDADO,72141100,2017-07-25,2017,2016-2019,ADECUACION DEL PARQUE PRINCIPAL Y ESPACIO PUBLICO ADYACENTE,KM 5 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000115&isFromPublicArea=True'},1958673156,1958673156,1035213018,666774753,0,1863360044,1,0,1,1,12,3,240,30,CONSTRUCTORA VIBORAL S.A.S.,HERNAN DARIO QUINTERO BEDOYA,HERNAN DARIO QUINTERO BEDOYA,901667788,47741659,47741659,62324452,CTA-BAN-0077310,6.0,0.15,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.871,0.48,1,1,1,comunitaria,1,0,15,111000000,0.306
CO1.PCCNTR.4000116,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CUNDINAMARCA,SOACHA,NACIONAL,OBRA,MINIMA CUANTIA,LIQUIDADO,72151500,2023-12-24,2023,2020-2023,OPTIMIZACION DEL SISTEMA DE ACUEDUCTO Y ALCANTARILLADO,KM 30 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000116&isFromPublicArea=True'},6000000000000000000,11563577593,4238632719,5536344584,0,11012931041,0,1,0,3,2,2,90,60,MYG LINARES S.A.S.,GLORIA ESPERANZA NINO ARAUJO,JAIRO ANTONIO MENDOZA PALACIOS,900412345,97482056,99381274,90574126,CTA-BAN-0077310,5.0,0.125,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.298,0.891,6,1,1,comunitaria,1,6,4,111000000,0.178
CO1.PCCNTR.4000117,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CUNDINAMARCA,SOACHA,NACIONAL,CONCESION,LICITACION PUBLICA,CELEBRADO,72151500,2019-02-09,2019,2016-2019,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 27 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000117&isFromPublicArea=True'},57027040315,57027040315,45760516311,20299016053,28513520157,57590622171,1,1,0,6,12,28,240,548,MYG PUERRES S.A.S.,DIANA CAROLINA ZAPATA TORO,SANDRA PATRICIA MOSQUERA RENTERIA,901556677,27464983,40598728,81975055,CTA-BAN-0077310,5.0,0.125,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.897,0.321,9,1,1,empresas_independientes,13,0,24,111000000,0.067
CO1.PCCNTR.4000118,899999061,INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,CUNDINAMARCA,SOACHA,DEPARTAMENTAL,OBRA,CONTRATACION DIRECTA,CELEBRADO,72141100,2025-03-09,2025,2024-2027,OPTIMIZACION DEL SISTEMA DE ACUEDUCTO Y ALCANTARILLADO,KM 19 VIA SOACHA - ZONA RURAL,,109929344,109929344,1160550088,461839429,0,,0,0,0,1,6,11,120,30,JUNTA DE ACCION COMUNAL VEREDA LA ESPERANZA,GLORIA ESPERANZA NINO ARAUJO,MARTHA CECILIA ROJAS VILLAMIL,800556677,50653117,92526088,86157126,CTA-BAN-0012004,7.0,0.175,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.891,0.103,12,1,1,consorcios,1,0,1,111000000,0.251
CO1.PCCNTR.4000119,890801150,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO E.S.P.,CUNDINAMARCA,SOACHA,TERRITORIAL,APP,CONCURSO DE MERITOS,EN EJECUCION,72141100,2017-05-15,2017,2016-2019,MANTENIMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. SANTO TOMAS,KM 30 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000119&isFromPublicArea=True'},41854362,41854362,17374716,12553660,0,41900193,1,1,0,1,8,26,120,0,CONSTRUCCIONES DEL NORTE LTDA,SANDRA PATRICIA MOSQUERA RENTERIA,WILSON ALBERTO GUERRERO PAZ,830112233,95570183,52235457,49184313,CTA-BAN-0091823,2.0,0.05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.203,10,1,1,comunitaria,1,0,15,111000000,0.303
CO1.PCCNTR.4000120,899999063,SERVICIO NACIONAL DE APRENDIZAJE - SENA,CUNDINAMARCA,SOACHA,NACIONAL,OBRA,CONCURSO DE MERITOS,EN EJECUCION,81101500,2023-11-12,2023,2020-2023,CONSTRUCCION DE PLACA HUELLA EN ZONA RURAL DEL MUNICIPIO,KM 23 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000120&isFromPublicArea=True'},11089296256,11089296256,9011595855,1951395083,0,10530821707,1,1,1,4,4,10,90,0,CONSORCIO VIAS DEL SUR,MARTHA CECILIA ROJAS VILLAMIL,MARTHA CECILIA ROJAS VILLAMIL,901223344,10125238,10125238,90386172,CTA-BAN-0012004,5.0,0.125,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.948,0.899,9,1,1,comunitaria,1,0,15,111000000,0.283
CO1.PCCNTR.4000121,890801150,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO E.S.P.,CUNDINAMARCA,SOACHA,TERRITORIAL,CONSULTORIA,CONCURSO DE MERITOS,CELEBRADO,72151500,2022-04-24,2022,2020-2023,INTERVENTORIA TECNICA ADMINISTRATIVA Y FINANCIERA AL CONTRATO DE OBRA,KM 25 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000121&isFromPublicArea=True'},6000000000000000000,8880565923,6691497472,5750781913,3360827134,8457681832,0,0,1,1,6,7,180,150,JUNTA DE ACCION COMUNAL VEREDA LA ESPERANZA,HERNAN DARIO QUINTERO BEDOYA,MARTHA CECILIA ROJAS VILLAMIL,800556677,50738841,28866758,69800492,CTA-BAN-0044517,8.0,0.2,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.874,0.764,12,1,1,empresas_independientes,1,0,15,111000000,0.215
CO1.PCCNTR.4000122,890801150,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO E.S.P.,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,LICITACION PUBLICA,CELEBRADO,72151500,2017-09-07,2017,2016-2019,INTERVENTORIA TECNICA ADMINISTRATIVA Y FINANCIERA AL CONTRATO DE OBRA,KM 29 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000122&isFromPublicArea=True'},110008473,110008473,243549275,111678769,55004236,298778342,0,0,1,6,6,6,90,30,INGENIERIA Y OBRAS CIVILES SAS,MARTHA CECILIA ROJAS VILLAMIL,ALVARO JOSE PENALOZA SIERRA,900778899,62956708,98643566,81034443,CTA-BAN-0077310,6.0,0.15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.54,0.464,12,1,4,consorcios,1,0,24,111000000,0.313
CO1.PCCNTR.4000123,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CUNDINAMARCA,SOACHA,NACIONAL,INTERVENTORIA,CONTRATACION DIRECTA,EN EJECUCION,81101500,2023-01-22,2023,2020-2023,INTERVENTORIA TECNICA ADMINISTRATIVA Y FINANCIERA AL CONTRATO DE OBRA,KM 33 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000123&isFromPublicArea=True'},1610425211,1610425211,2042862127,0,483127563,1315170895,0,0,1,1,8,17,240,30,GRUPO EMPRESARIAL DEL CARIBE SAS,DIANA CAROLINA ZAPATA TORO,GLORIA ESPERANZA NINO ARAUJO,901445566,92730798,54299106,76656681,CTA-BAN-0044517,8.0,0.2,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0.841,1,1,1,consorcios,1,0,1,111000000,0.136
CO1.PCCNTR.4000124,899999061,INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,CUNDINAMARCA,SOACHA,DEPARTAMENTAL,OBRA,LICITACION PUBLICA,TERMINADO,81101500,2024-01-11,2024,2024-2027,CONSTRUCCION DE PLACA HUELLA EN ZONA RURAL DEL MUNICIPIO,KM 13 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000124&isFromPublicArea=True'},69412002,69412002,22569199,11226041,0,60542819,0,1,0,5,9,13,180,0,CONSTRUCCIONES DEL NORTE LTDA,WILSON ALBERTO GUERRERO PAZ,SANDRA PATRICIA MOSQUERA RENTERIA,830112233,81443595,89785782,53129125,CTA-BAN-0044517,1.0,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.634,0.532,1,3,1,comunitaria,1,0,24,111000000,0.263
CO1.PCCNTR.4000125,891680011,GOBERNACION DEL CHOCO,CUNDINAMARCA,SOACHA,DEPARTAMENTAL,OBRA,CONTRATACION DIRECTA,CELEBRADO,72151500,2019-12-17,2019,2016-2019,INTERVENTORIA TECNICA ADMINISTRATIVA Y FINANCIERA AL CONTRATO DE OBRA,KM 33 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000125&isFromPublicArea=True'},12143103815,12143103815,3110399445,2427648492,6071551907,9204066717,1,1,0,4,1,1,240,0,MYG PUERRES S.A.S.,OSCAR IVAN BETANCUR GIRALDO,JAIRO ANTONIO MENDOZA PALACIOS,901556677,10863518,58321625,47891090,CTA-BAN-0012004,5.0,0.125,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.644,0.568,4,1,1,comunitaria,13,0,1,111000000,0.251
CO1.PCCNTR.4000126,890801150,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO E.S.P.,CUNDINAMARCA,SOACHA,TERRITORIAL,INTERVENTORIA,LICITACION PUBLICA,CELEBRADO,72141100,2022-04-02,2022,2020-2023,ADECUACION DEL PARQUE PRINCIPAL Y ESPACIO PUBLICO ADYACENTE,KM 21 VIA SOACHA - ZONA RURAL,,8421886222,8421886222,3318395376,5014559860,0,,1,1,1,6,4,30,180,150,MYG LINARES S.A.S.,SANDRA PATRICIA MOSQUERA RENTERIA,JAIRO ANTONIO MENDOZA PALACIOS,900412345,78092893,23719361,34217056,CTA-BAN-0091823,9.0,0.225,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.99,0.98,4,1,4,empresas_independientes,1,5,24,111000000,0.275
CO1.PCCNTR.4000127,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CUNDINAMARCA,SOACHA,NACIONAL,OBRA,CONCURSO DE MERITOS,EN EJECUCION,72141100,2022-08-22,2022,2020-2023,MANTENIMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. SANTO TOMAS,KM 30 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000127&isFromPublicArea=True'},1687939336,1687939336,1086208812,950754213,0,1771936690,0,0,0,7,6,3,90,60,INTERVENTORIAS TECNICAS ANDINAS S.A.,ALVARO JOSE PENALOZA SIERRA,ALVARO JOSE PENALOZA SIERRA,860334455,52646968,52646968,70719091,CTA-BAN-0012004,3.0,0.075,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959,0.889,1,1,1,comunitaria,1,0,15,111000000,0.321
CO1.PCCNTR.4000128,899999061,INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,CUNDINAMARCA,SOACHA,DEPARTAMENTAL,APP,LICITACION PUBLICA,EN EJECUCION,72151500,2025-09-21,2025,2024-2027,ADECUACION DEL PARQUE PRINCIPAL Y ESPACIO PUBLICO ADYACENTE,KM 10 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000128&isFromPublicArea=True'},349487483,349487483,237413551,113845336,0,334745929,1,1,0,3,8,6,180,416,MYG PUERRES S.A.S.,,HERNAN DARIO QUINTERO BEDOYA,901556677,,41165166,89463686,CTA-BAN-0077310,4.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0.743,0.195,8,4,1,comunitaria,1,0,24,111000000,0.359
CO1.PCCNTR.4000129,890905211,MUNICIPIO DE EL BAGRE,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,LICITACION PUBLICA,TERMINADO,72141100,2025-10-09,2025,2024-2027,MANTENIMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. SANTO TOMAS,KM 4 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000129&isFromPublicArea=True'},307717579,307717579,86726522,116497711,0,278632203,1,0,1,5,7,30,90,145,INGENIERIA Y OBRAS CIVILES SAS,OSCAR IVAN BETANCUR GIRALDO,SANDRA PATRICIA MOSQUERA RENTERIA,900778899,63268766,95594313,68226703,CTA-BAN-0012004,1.0,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.732,0.532,1,1,1,empresas_independientes,1,0,24,111000000,0.043
CO1.PCCNTR.4000130,899999061,INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,CUNDINAMARCA,SOACHA,DEPARTAMENTAL,OBRA,LICITACION PUBLICA,LIQUIDADO,81101500,2019-12-22,2019,2016-2019,CONSTRUCCION DE PLACA HUELLA EN ZONA RURAL DEL MUNICIPIO,KM 39 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000130&isFromPublicArea=True'},85189277431,85189277431,35741412598,26953814320,0,68468115629,0,1,1,1,7,6,240,378,JUNTA DE ACCION COMUNAL VEREDA LA ESPERANZA,LUZ MARINA CARDENAS OSPINA,SANDRA PATRICIA MOSQUERA RENTERIA,800556677,92598271,61078945,52399294,CTA-BAN-0077310,5.0,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.501,0.9,5,1,1,comunitaria,1,0,24,111000000,0.295
CO1.PCCNTR.4000131,892000501,ALCALDIA MUNICIPAL DE PUERTO GAITAN,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,CONTRATACION DIRECTA,TERMINADO,72141100,2023-02-04,2023,2020-2023,CONSTRUCCION DE PLACA HUELLA EN ZONA RURAL DEL MUNICIPIO,KM 9 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000131&isFromPublicArea=True'},11923032510,11923032510,10160662945,1461074159,0,11710429007,0,1,0,1,6,13,240,0,MYG PUERRES S.A.S.,ALVARO JOSE PENALOZA SIERRA,HERNAN DARIO QUINTERO BEDOYA,901556677,86231941,36604976,88043948,CTA-BAN-0044517,4.0,0.1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382,0.914,11,1,1,comunitaria,1,0,24,111000000,0.078
CO1.PCCNTR.4000132,800103913,E.S.E. HOSPITAL SAN RAFAEL,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,CONTRATACION DIRECTA,TERMINADO,72141100,,2017,2016-2019,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 15 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000132&isFromPublicArea=True'},47621637,47621637,13680349,20069526,14286491,48537732,1,0,0,4,5,21,120,0,INGENIERIA Y OBRAS CIVILES SAS,ALVARO JOSE PENALOZA SIERRA,LUZ MARINA CARDENAS OSPINA,900778899,11508164,95500541,67451023,CTA-BAN-0012004,6.0,0.15,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.462,0.607,7,4,4,consorcios,1,0,1,111000000,0.154
CO1.PCCNTR.4000133,800103913,E.S.E. HOSPITAL SAN RAFAEL,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,SELECCION ABREVIADA,TERMINADO,81101500,2019-01-26,2019,2016-2019,INTERVENTORIA TECNICA ADMINISTRATIVA Y FINANCIERA AL CONTRATO DE OBRA,KM 5 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000133&isFromPublicArea=True'},8870696894,8870696894,5858006068,4562412952,0,7098386254,0,1,0,3,6,19,180,0,UNION TEMPORAL PROGRESO 2024,LUZ MARINA CARDENAS OSPINA,DIANA CAROLINA ZAPATA TORO,900990011,91177612,92427821,59815056,CTA-BAN-0012004,1.0,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.808,0.756,8,6,1,empresas_independientes,1,0,12,111000000,0.165
CO1.PCCNTR.4000134,890801150,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO E.S.P.,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,CONTRATACION DIRECTA,CELEBRADO,72151500,2022-06-28,2022,2020-2023,ADECUACION DEL PARQUE PRINCIPAL Y ESPACIO PUBLICO ADYACENTE,KM 23 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000134&isFromPublicArea=True'},1419121300,1419121300,1640185448,0,425736390,1491571156,0,0,1,4,5,30,180,30,MYG LINARES S.A.S.,SANDRA PATRICIA MOSQUERA RENTERIA,DIANA CAROLINA ZAPATA TORO,900412345,55891733,96545933,53835059,CTA-BAN-0077310,9.0,0.225,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.543,0.119,12,1,2,consorcios,1,0,15,111000000,0.134
CO1.PCCNTR.4000135,890801150,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO E.S.P.,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,LICITACION PUBLICA,LIQUIDADO,72141100,2022-11-06,2022,2020-2023,ADECUACION DEL PARQUE PRINCIPAL Y ESPACIO PUBLICO ADYACENTE,KM 22 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000135&isFromPublicArea=True'},2253328234,2253328234,2172171256,927039854,0,2096316895,1,0,0,7,2,27,90,0,CONSORCIO VIAS DEL SUR,LUZ MARINA CARDENAS OSPINA,,901223344,20732822,,93689742,CTA-BAN-0091823,8.0,0.2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.855,0.205,167,1,4,empresas_independientes,1,3,24,111000000,0.164
